,UK OIS spot curve,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maturity ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
months:,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60
years:,0.08,0.17,0.25,0.33,0.42,0.50,0.58,0.67,0.75,0.83,0.92,1.00,1.08,1.17,1.25,1.33,1.42,1.50,1.58,1.67,1.75,1.83,1.92,2.00,2.08,2.17,2.25,2.33,2.42,2.50,2.58,2.67,2.75,2.83,2.92,3.00,3.08,3.17,3.25,3.33,3.42,3.50,3.58,3.67,3.75,3.83,3.92,4.00,4.08,4.17,4.25,4.33,4.42,4.50,4.58,4.67,4.75,4.83,4.92,5.00
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12 Jan 09,1.15791516234404000,1.04684574821588000,0.96216752972543800,0.89769744487216300,0.85085634768630500,0.81840859533491400,0.79758741006044100,0.78649295215320100,0.78391953413318100,0.78896095655768200,0.80081868875400900,0.81870115845327900,0.84177494899995400,0.86926521505220100,0.90050252396005600,0.93489537781406900,0.97190729146279000,1.01104151120520000,1.05183329803231000,1.09386676872808000,1.13678451170964000,1.18027589183647000,1.22406688161848000,1.26791243462220000,1.31159180823552000,1.35491572517930000,1.39773194357190000,1.43991964255120000,1.48138400485735000,1.52205188289908000,1.56186830364590000,1.60079362885294000,1.63880123160859000,1.67587558290314000,1.71201066621424000,1.74720865632808000,1.78147867443620000,1.81483439640789000,1.84729202902056000,1.87886986597440000,1.90958803338958000,1.93946827166103000,1.96853374775206000,1.99680889308431000,2.02431926304241000,2.05109141480406000,2.07715280076631000,2.10253167529354000,2.12725694481999000,2.15135711547430000,2.17485913219521000,2.19778838734360000,2.22016886716310000,2.24202328197610000,2.26337318217663000,2.28423906179537000,2.30464045116310000,2.32459599998829000,2.34412355198610000,2.36324021204449000
13 Jan 09,1.13012543230012000,1.02006842179058000,0.93666197270331500,0.87719316707163400,0.83744080022433000,0.81268121053093300,0.79885218914925100,0.79310498451047600,0.79392382829756800,0.80068000281322200,0.81309280210535800,0.83091035339842800,0.85373684562948600,0.88107777962997000,0.91242380323885700,0.94726012733134100,0.98506812492582300,1.02532639727762000,1.06751585207160000,1.11115857514161000,1.15584176382119000,1.20120545952436000,1.24693105990201000,1.29273270295917000,1.33835212407459000,1.38356821034552000,1.42820443174489000,1.47212213443843000,1.51521401040663000,1.55739887314218000,1.59861744450298000,1.63882893152996000,1.67800822566183000,1.71614359620599000,1.75323477921441000,1.78929138488024000,1.82433133260521000,1.85837728795117000,1.89145364775293000,1.92358611041414000,1.95480151717940000,1.98512771608172000,2.01459344487416000,2.04322822992525000,2.07106229859503000,2.09812650304035000,2.12445225374712000,2.15007146137102000,2.17501640265636000,2.19931859542532000,2.22300764133857000,2.24611127763195000,2.26865555300369000,2.29066498396053000,2.31216269410784000,2.33317053851580000,2.35370921499444000,2.37379836385741000,2.39345665754037000,2.41270188125743000
14 Jan 09,1.12875324190948000,1.02465313308142000,0.95711971157412900,0.90914279780699700,0.87668115513964300,0.85649752249482100,0.84592186820457800,0.84307768057962900,0.84681865013493200,0.85645335500755600,0.87144794447145200,0.89130835361563800,0.91549972474812300,0.94346334471043400,0.97469234878422700,1.00872183291830000,1.04511651235590000,1.08346249406410000,1.12336381874747000,1.16445767458158000,1.20642335070639000,1.24897393241793000,1.29184895417781000,1.33480888937038000,1.37763230808515000,1.42012662893876000,1.46213648160331000,1.50353826337405000,1.54423466199297000,1.58415027390763000,1.62322807060906000,1.66142652753114000,1.69871727496838000,1.73508316353762000,1.77051666127479000,1.80501851788227000,1.83859654548069000,1.87126338579236000,1.90303442493124000,1.93392729355514000,1.96396159313861000,1.99315866135189000,2.02154137017770000,2.04913395155754000,2.07596184628519000,2.10205157260969000,2.12743061161244000,2.15212730691218000,2.17617068213900000,2.19958925074024000,2.22240988399639000,2.24465785305896000,2.26635697990589000,2.28752977152435000,2.30819753945531000,2.32838050652982000,2.34809790236988000,2.36736804900992000,2.38620843781097000,2.40463579868349000
15 Jan 09,1.12515307511022000,1.01642722541625000,0.94854551746929500,0.90157709258976100,0.86968239009429600,0.84928341369453500,0.83780660926285700,0.83355494759165000,0.83571053786187600,0.84383853687121600,0.85749124576543200,0.87620781381714300,0.89948856962641000,0.92679537077051300,0.95760804252361800,0.99142296170167000,1.02774818856187000,1.06610022142439000,1.10600606805936000,1.14703955094455000,1.18884345752695000,1.23111636393192000,1.27360050698962000,1.31607268825478000,1.35833791726900000,1.40023113950291000,1.44161964265786000,1.48239812221332000,1.52248395595968000,1.56181342361304000,1.60033865811757000,1.63802516857862000,1.67484981357157000,1.71079913210219000,1.74586796068800000,1.78005828092605000,1.81337814677090000,1.84583962124362000,1.87745693896444000,1.90824610573476000,1.93822468253933000,1.96741160040534000,1.99582700109518000,2.02349209952290000,2.05042906451513000,2.07666091512492000,2.10221143018213000,2.12710506915003000,2.15136683703006000,2.17502145039471000,2.19809254471139000,2.22060269782295000,2.24257352972352000,2.26402579124815000,2.28497944308732000,2.30545372633558000,2.32546722561392000,2.34503792566241000,2.36418326217750000,2.38292016756568000
16 Jan 09,1.15040073853874000,1.02380154755430000,0.94121811017974900,0.88593141744900600,0.85079294319559700,0.83008073266643000,0.81971030929082500,0.81713941804434100,0.82099763515111200,0.83058836998610200,0.84549521534030100,0.86535376717802800,0.88969861389320000,0.91799415288723700,0.94973115847367500,0.98442667776707700,1.02161630349960000,1.06084902247773000,1.10168702893430000,1.14373270306131000,1.18664493983638000,1.23012824726995000,1.27392283052858000,1.31779715502742000,1.36154316335590000,1.40498188389054000,1.44796851797388000,1.49038734697703000,1.53214671850264000,1.57317503534634000,1.61341752078816000,1.65283359039187000,1.69139470165893000,1.72908258315534000,1.76588776721667000,1.80180836720229000,1.83684894172963000,1.87101845449922000,1.90432854799281000,1.93679310567037000,1.96842797868006000,1.99925075160963000,2.02928054092370000,2.05853782088681000,2.08704427269679000,2.11482265329635000,2.14189668093210000,2.16829093501881000,2.19403069437209000,2.21914098989674000,2.24364570475918000,2.26756759416111000,2.29092839175119000,2.31374890421330000,2.33604909553606000,2.35784816225344000,2.37916460076542000,2.40001626769430000,2.42042043410317000,2.44039383429251000
19 Jan 09,1.16310002377896000,1.03071454077201000,0.95784506891490100,0.90916913243482400,0.87600230444556400,0.85426220191790000,0.84167180721466400,0.83686005235200800,0.83903096134917200,0.84766149914009000,0.86228583668286900,0.88241500559738600,0.90743016130352000,0.93665576235395200,0.96947320190125200,1.00531173927235000,1.04363442168194000,1.08392869873097000,1.12570444123079000,1.16852861626182000,1.21204614208255000,1.25596475597734000,1.30004135794644000,1.34407176847352000,1.38788333302097000,1.43133296964141000,1.47430565045330000,1.51670973894345000,1.55847295697253000,1.59953915837932000,1.63986572704886000,1.67942146284267000,1.71818485190535000,1.75614264221118000,1.79328866330278000,1.82962284273989000,1.86515028082735000,1.89987948591766000,1.93382088120532000,1.96698647174714000,1.99938965155220000,2.03104503823037000,2.06196833071315000,2.09217618637622000,2.12168611454564000,2.15051638389455000,2.17868594166157000,2.20621434296687000,2.23312165418703000,2.25942790005927000,2.28515245774694000,2.31031404718170000,2.33493079306191000,2.35902027996682000,2.38259960145833000,2.40568540392182000,2.42829392579212000,2.45044103272173000,2.47214224917249000,2.49341278684815000
20 Jan 09,1.10387865121094000,0.95233961699693000,0.87131655475080200,0.81585938904763500,0.77643142851267000,0.74874150359003000,0.73035383087822500,0.71994978238864800,0.71678447375220500,0.72026170759617300,0.72978135702463400,0.74478753261527200,0.76472896933423700,0.78905511831485600,0.81724480430280800,0.84879979144395900,0.88323803640194800,0.92008919045457300,0.95889501804365600,0.99923808185222200,1.04075915138607000,1.08314600859406000,1.12612322777182000,1.16944451048946000,1.21288785605127000,1.25626142256618000,1.29940808555810000,1.34220012763702000,1.38453416831169000,1.42632710783987000,1.46751285613974000,1.50803967503052000,1.54786800370194000,1.58696866792450000,1.62532139625223000,1.66291358352492000,1.69973917407271000,1.73579693441368000,1.77108899169028000,1.80562033884119000,1.83939848511400000,1.87243315650461000,1.90473603799579000,1.93632055094506000,1.96720166015413000,1.99739570610326000,2.02692025860246000,2.05579398873631000,2.08403650496680000,2.11166758412403000,2.13870639075729000,2.16517145379593000,2.19108072651240000,2.21645163982373000,2.24130114977848000,2.26564577995562000,2.28950165940052000,2.31288455663645000,2.33580991021730000,2.35829285622501000
21 Jan 09,1.06281835976933000,0.90173494900130400,0.81824123165331600,0.76207767102113300,0.72221490282336200,0.69446198276570500,0.67673523113397800,0.66758230932507200,0.66582557345063100,0.67052000997163200,0.68087168619161100,0.69621752900414900,0.71596239454858100,0.73954731203245700,0.76647974843292400,0.79631688963086200,0.82865101720389900,0.86309975963306400,0.89930161970598800,0.93693069100982700,0.97570523314211600,1.01537891283541000,1.05573310675402000,1.09657112859154000,1.13771448768201000,1.17900622271059000,1.22031349459958000,1.26152385576698000,1.30254173435139000,1.34328562159189000,1.38368580358604000,1.42368251834324000,1.46322444791927000,1.50226747664484000,1.54077366222908000,1.57871037834593000,1.61604967395684000,1.65276866989955000,1.68885004651482000,1.72428147040894000,1.75905498637423000,1.79316649617646000,1.82661531006955000,1.85940375946736000,1.89153686125927000,1.92302202591068000,1.95386880282720000,1.98408865754847000,2.01369472708242000,2.04270106927104000,2.07112195792719000,2.09897180182493000,2.12626513196732000,2.15301659026888000,2.17924091947276000,2.20495295414819000,2.23016761263550000,2.25489988982455000,2.27916485066745000,2.30297762434001000
22 Jan 09,1.00316997906577000,0.85496633078172300,0.78793908303260400,0.74656450307586700,0.72008572971498200,0.70421486671616800,0.69640966573015700,0.69494797568255900,0.69883437897624500,0.70756620942414300,0.72080583218495000,0.73826512770831600,0.75970082185699300,0.78485882457962000,0.81342404932331100,0.84503475715683600,0.87929627805836200,0.91579015846506400,0.95408516824608200,0.99378356586090900,1.03454996081591000,1.07609990601977000,1.11818882313083000,1.16060369656755000,1.20315721884219000,1.24568873488522000,1.28806585107423000,1.33018008083758000,1.37194272275877000,1.41328156305060000,1.45413821626012000,1.49446596459140000,1.53422799007871000,1.57339591872912000,1.61194861424071000,1.64987117276767000,1.68715403084586000,1.72379167462123000,1.75978150504791000,1.79512341354749000,1.82981947829337000,1.86387370388319000,1.89729179733601000,1.93008097463533000,1.96224979306634000,1.99380800542234000,2.02476643282292000,2.05513685343007000,2.08493187202781000,2.11416444834807000,2.14284745252684000,2.17099363355490000,2.19861563070664000,2.22572598369892000,2.25233714174181000,2.27846147161951000,2.30411126492071000,2.32929874452097000,2.35403607040583000,2.37833534491171000
23 Jan 09,1.00428352228013000,0.86452316564227400,0.78506068612048200,0.74026155991252200,0.71517473156459200,0.70189352297831500,0.69637026451247400,0.69653582674474400,0.70141867997560200,0.71064644225335600,0.72408805979015500,0.74162776793804700,0.76295509602567200,0.78762759363780100,0.81525430343885700,0.84549519060225100,0.87804616581352700,0.91262910040719000,0.94898525134670700,0.98687274364383700,1.02606454585550000,1.06634524594729000,1.10750852533511000,1.14935526441628000,1.19169307663176000,1.23434635897826000,1.27716492149410000,1.32002058042331000,1.36280336404335000,1.40541847732615000,1.44778385408425000,1.48982816808940000,1.53148920580599000,1.57271252628925000,1.61345035081513000,1.65366063757178000,1.69330644386771000,1.73235672753306000,1.77078702502838000,1.80857875627232000,1.84571850714677000,1.88219741450118000,1.91801063697034000,1.95315689795329000,1.98763808952841000,2.02145892803176000,2.05462665360410000,2.08715076729461000,2.11904273993088000,2.15031509768085000,2.18098056288968000,2.21105196114112000,2.24054221151797000,2.26946431794468000,2.29783136147458000,2.32565649340329000,2.35295292910715000,2.37973394251902000,2.40601286116585000,2.43180306170251000
26 Jan 09,0.92227243891951900,0.80949251629724100,0.75076780416858500,0.71310922377026500,0.69017633445836300,0.67855954397532000,0.67570023776459200,0.67962838291670700,0.68896292219294900,0.70276092253125100,0.72038285056993900,0.74138951346339100,0.76547485599511000,0.79240375524438000,0.82194572527580600,0.85386949646493600,0.88794324599503600,0.92393475152372900,0.96161190931953400,1.00074645096625000,1.04111623421619000,1.08250409101164000,1.12469674613921000,1.16748400622057000,1.21065958346911000,1.25403557669103000,1.29745373428627000,1.34078144550284000,1.38390731960099000,1.42673764918442000,1.46919355804817000,1.51120868380498000,1.55272728185226000,1.59370266393319000,1.63409590437306000,1.67387476194283000,1.71301284010861000,1.75148949867813000,1.78928977904001000,1.82640375275268000,1.86282590810900000,1.89855462433450000,1.93359171915344000,1.96794205805024000,2.00161321562948000,2.03461518114637000,2.06696010162893000,2.09866205711008000,2.12973681162084000,2.16020089406929000,2.19007061057846000,2.21936195829838000,2.24809065454756000,2.27627216272337000,2.30392171538577000,2.33105433486778000,2.35768485171643000,2.38382792122607000,2.40949803829026000,2.43470955076852000
27 Jan 09,0.92670221918128900,0.82979517533096200,0.78589864999397500,0.75884824604181300,0.74299514923783300,0.73568368233099000,0.73484921264623700,0.73892611244604000,0.74694904339288600,0.75847174460468000,0.77333358592508900,0.79146067381535700,0.81274088463824600,0.83700563637879500,0.86405170978156500,0.89365260737175500,0.92556539999030400,0.95953529115820500,0.99530021272362400,1.03260600153321000,1.07121594219064000,1.11090765863440000,1.15146999689108000,1.19270068714038000,1.23440566416775000,1.27640909543681000,1.31856118070116000,1.36073448309841000,1.40282007339435000,1.44472444537819000,1.48636702827820000,1.52767816559933000,1.56859746144492000,1.60907241866400000,1.64905731045905000,1.68851224005914000,1.72740247356658000,1.76569905326437000,1.80337931656873000,1.84042622077388000,1.87682765770109000,1.91257586625497000,1.94766692694870000,1.98210032535752000,2.01587857377860000,2.04900688223945000,2.08149287150538000,2.11334632196093000,2.14457890560404000,2.17520337253945000,2.20523273876852000,2.23468018461004000,2.26355903919754000,2.29188276670014000,2.31966495404660000,2.34691929996463000,2.37365960517394000,2.39989976359388000,2.42565375444512000,2.45093563514121000
28 Jan 09,0.91106834928312400,0.81747838641616100,0.77138681628754900,0.74295826325058700,0.72444548829905000,0.71282808188566900,0.70674005438167900,0.70540414601728500,0.70842048369046400,0.71566714990931800,0.72708696298546400,0.74257913515618300,0.76192662689183200,0.78481430425948500,0.81092000339095000,0.83992242413786200,0.87150087603643300,0.90533510896056300,0.94110713003412000,0.97851817189830800,1.01729910971999000,1.05720484898626000,1.09800910152176000,1.13950046750166000,1.18148042435149000,1.22377107368820000,1.26622116671868000,1.30870220839332000,1.35110453434676000,1.39333417245048000,1.43531031180692000,1.47696324630710000,1.51823269208690000,1.55906640190283000,1.59941901704338000,1.63925111058840000,1.67852846466352000,1.71722241179087000,1.75531027802940000,1.79277475728658000,1.82960325670451000,1.86578733556049000,1.90132222246068000,1.93620639837085000,1.97044123524313000,2.00403068177835000,2.03698098930381000,2.06930047191641000,2.10099924916982000,2.13208850953662000,2.16257981998772000,2.19248503219384000,2.22181625566702000,2.25058583388638000,2.27880632302844000,2.30649047297625000,2.33365121032756000,2.36030162316086000,2.38645494735052000,2.41212455425050000
29 Jan 09,0.91414085028283700,0.82048524961657500,0.77568427091791700,0.75024703700378700,0.73438021061469000,0.72406326876026500,0.71777227099511600,0.71520959949173800,0.71651073837227000,0.72181995826692700,0.73118279084706600,0.74455423987449700,0.76174707583377500,0.78247012856747100,0.80642437353218300,0.83331121181847100,0.86283234496439700,0.89468969150544800,0.92858680108218400,0.96424179220993200,1.00139529710486000,1.03980620106368000,1.07924767440263000,1.11950419641173000,1.16037012350869000,1.20165846252969000,1.24320927958855000,1.28488612288634000,1.32657197409316000,1.36816600943664000,1.40958098767656000,1.45074112783419000,1.49158037278901000,1.53204095929959000,1.57207223316371000,1.61162966185179000,1.65067411504925000,1.68917242550420000,1.72709795573047000,1.76442991150674000,1.80115262928336000,1.83725496538809000,1.87272977045902000,1.90757343554560000,1.94178549872965000,1.97536830305660000,2.00832669813510000,2.04066777903671000,2.07240060760491000,2.10353542729967000,2.13408292751057000,2.16405413992050000,2.19346040621372000,2.22231334937209000,2.25062484810252000,2.27840701400439000,2.30567217114041000,2.33243283772077000,2.35870170964999000,2.38449164571907000
30 Jan 09,0.90804082759901400,0.81680411403868400,0.77197079638505200,0.74787691610771500,0.73441946798664400,0.72683916220830000,0.72300700498922300,0.72201590980462000,0.72374357556277000,0.72847708349172800,0.73656716162513200,0.74828270437060300,0.76363276147476900,0.78240717835260400,0.80435666115313600,0.82921733666408500,0.85671504052744600,0.88656817589985700,0.91849137589837700,0.95221192623973500,0.98747999189725800,1.02406441033532000,1.06174863227213000,1.10032767725186000,1.13960663323995000,1.17940819593519000,1.21957921120810000,1.25998730734741000,1.30051731188543000,1.34106838505746000,1.38155170807552000,1.42188860485072000,1.46200900522065000,1.50185017937199000,1.54135568921923000,1.58047451455351000,1.61916049483177000,1.65737355267777000,1.69508072915219000,1.73225545483757000,1.76887677062824000,1.80492865983610000,1.84039947349092000,1.87528143400872000,1.90957020503777000,1.94326451741161000,1.97636584285273000,2.00887810846330000,2.04080740161002000,2.07216122473805000,2.10294779927590000,2.13317594186835000,2.16285500822395000,2.19199484320172000,2.22060573634287000,2.24869838216711000,2.27628384464814000,2.30337352536423000,2.32997913488764000,2.35611266703511000
02 Feb 09,0.85406159385672900,0.80214697817021100,0.77499888460406000,0.76061940058745500,0.75387071130694200,0.75170225512904200,0.75289269934384700,0.75698406354739900,0.76379521018562200,0.77332642771207500,0.78568692566832600,0.80098593440068300,0.81924403461623800,0.84038669896825400,0.86427651044297700,0.89073318041639800,0.91954615795138400,0.95048303600386300,0.98329687809195900,1.01774413823563000,1.05359607296274000,1.09063629366502000,1.12865808075807000,1.16746236930138000,1.20685728714323000,1.24666807920177000,1.28674482635034000,1.32695896495550000,1.36719960489546000,1.40737058397479000,1.44738809245244000,1.48717874297074000,1.52667799140636000,1.56582883639476000,1.60458074179315000,1.64288873873302000,1.68071282445993000,1.71801892805149000,1.75477972756337000,1.79097394624312000,1.82658561531162000,1.86160344206150000,1.89602026612787000,1.92983258990394000,1.96304017156790000,1.99564567119326000,2.02765434203657000,2.05907376041417000,2.08991354724872000,2.12018456306725000,2.14989805637555000,2.17906554026989000,2.20769876747022000,2.23580970813275000,2.26341053008305000,2.29051358116698000,2.31713137345943000,2.34327656910668000,2.36896196760845000,2.39420049437180000
03 Feb 09,0.85667033409353200,0.79965297456548000,0.76457095257973100,0.74230428156367500,0.72915209952437400,0.72270797786940200,0.72146283215059600,0.72460197101848500,0.73177676529190700,0.74281736547279500,0.75760281769140600,0.77599477224111900,0.79769554189012600,0.82231291648180800,0.84950269898757600,0.87896406329093700,0.91042679803687100,0.94364280253429300,0.97838082837240600,1.01442734810311000,1.05158668206734000,1.08967726807881000,1.12852859240814000,1.16797888802107000,1.20787413478729000,1.24807449760213000,1.28845933381441000,1.32892443524185000,1.36937919464198000,1.40974433888875000,1.44995010088935000,1.48993473426645000,1.52964329809825000,1.56902665611629000,1.60804064746918000,1.64664539569245000,1.68480487563849000,1.72248796940141000,1.75966935979207000,1.79632894020697000,1.83245117919097000,1.86802457577676000,1.90304119082350000,1.93749624226380000,1.97138775431780000,2.00471625246189000,2.03748449733764000,2.06969725192209000,2.10136103962103000,2.13248347559813000,2.16307260227849000,2.19313678828979000,2.22268469768765000,2.25172526260117000,2.28026765886263000,2.30832128424828000,2.33589573900953000,2.36300080841826000,2.38964644708706000,2.41584276485754000
04 Feb 09,0.86814248252136100,0.80659898441885800,0.76449299272508900,0.73860960751551600,0.72380944580454100,0.71672122487421400,0.71554224572946300,0.71929312241173200,0.72733403241232700,0.73921090643506600,0.75463730179747600,0.77341712434999600,0.79530174752018700,0.82000231655275200,0.84726035996586300,0.87684365492045500,0.90853850703118000,0.94214460357095100,0.97747095975959500,1.01432875892306000,1.05252670731787000,1.09187128738985000,1.13216724121128000,1.17321793305867000,1.21482700146939000,1.25681286560663000,1.29902000798770000,1.34131554932925000,1.38358534540947000,1.42573086455777000,1.46766666950140000,1.50931837136581000,1.55062095567486000,1.59151740376287000,1.63195755051596000,1.67189713248985000,1.71129710783572000,1.75012449866012000,1.78835333363818000,1.82596395615936000,1.86294225424296000,1.89927900046311000,1.93496928397728000,1.97001202000548000,2.00440952471216000,2.03816714553837000,2.07129293872548000,2.10379738714852000,2.13569307962507000,2.16699363265590000,2.19771267576310000,2.22786376065437000,2.25746036856395000,2.28651591677792000,2.31504376444768000,2.34305721778052000,2.37056953468388000,2.39759392892910000,2.42414357389178000,2.45023160591809000
05 Feb 09,0.80195028100657200,0.76169735116761700,0.73753146303061600,0.72275154489329900,0.71406617195319400,0.71034731117898100,0.71136884589662500,0.71701016245757300,0.72703441074232900,0.74108815688094800,0.75876906118373300,0.77967892008229800,0.80349775317226000,0.82997224043260200,0.85887343082840200,0.88998715804975400,0.92310969206322600,0.95804484014410800,0.99460156512460400,1.03258908393433000,1.07181371749687000,1.11207931716306000,1.15318780157463000,1.19493955931189000,1.23713488913980000,1.27958860297745000,1.32214355013153000,1.36466732550079000,1.40704800311867000,1.44919072296416000,1.49101493838996000,1.53245217965783000,1.57344422410387000,1.61394158921584000,1.65390228404006000,1.69329076868716000,1.73207715435586000,1.77023730666807000,1.80775299446916000,1.84461123831539000,1.88080367002142000,1.91632598370099000,1.95117746340657000,1.98536057518175000,2.01888061350668000,2.05174539385936000,2.08396498452429000,2.11555147192522000,2.14651868692131000,2.17688122567878000,2.20665352706897000,2.23584980471178000,2.26448406822565000,2.29257014211665000,2.32012168260684000,2.34715219265965000,2.37367503542360000,2.39970344628533000,2.42525054369685000,2.45032933892013000
06 Feb 09,0.80404402369690800,0.75164693898459500,0.71227073587561300,0.68735043754118200,0.67426436787231200,0.66977174174087500,0.67119600139119500,0.67691935818032000,0.68625359393973600,0.69904849018615100,0.71534602221837700,0.73516517179179300,0.75834712933337200,0.78459540658289000,0.81360688125666500,0.84508350665788800,0.87873081898836600,0.91425694210878500,0.95137382616526100,0.98981370384820300,1.02933915331322000,1.06973731853462000,1.11081456891005000,1.15239249396394000,1.19430549630010000,1.23640574826061000,1.27856757849046000,1.32068425535092000,1.36266472145195000,1.40443098127742000,1.44591599443127000,1.48706196389997000,1.52781893554002000,1.56814364471474000,1.60799856065042000,1.64735109006644000,1.68617299045742000,1.72444065993689000,1.76213538248969000,1.79924279171063000,1.83575234036425000,1.87165684572176000,1.90695209833933000,1.94163652418481000,1.97571089181418000,2.00917805774245000,2.04204274432032000,2.07431134537633000,2.10599172010825000,2.13709262444592000,2.16762317853961000,2.19759278815833000,2.22701111774463000,2.25588806646331000,2.28423374686308000,2.31205846582441000,2.33937270751286000,2.36618711809592000,2.39251249201401000,2.41835975962441000
09 Feb 09,0.78740159754198600,0.73629332333882500,0.70434018885278400,0.68361365241756800,0.66993173815782800,0.66181023995341000,0.65890650942172800,0.66099217153830700,0.66771294244120400,0.67874482409951000,0.69386304533839300,0.71286438748558500,0.73545095399297100,0.76125638595670200,0.78993341825706700,0.82115411520961000,0.85460418543711300,0.88997919179425100,0.92698390314807600,0.96534763620217000,1.00483350000139000,1.04523184769106000,1.08635435388643000,1.12802957269975000,1.17010010974997000,1.21242571514182000,1.25488568911619000,1.29737588015897000,1.33980583185532000,1.38209650037314000,1.42417841372389000,1.46599017616207000,1.50747724451202000,1.54859092043705000,1.58928751546245000,1.62952765516134000,1.66927582944669000,1.70850131151326000,1.74717893540382000,1.78528852417931000,1.82281428150193000,1.85974427013503000,1.89606996321042000,1.93178585668646000,1.96688913347849000,2.00137937139828000,2.03525828837779000,2.06852951953998000,2.10119840314233000,2.13327154303880000,2.16475635972911000,2.19566097353062000,2.22599413855542000,2.25576518402560000,2.28498396199053000,2.31366080064587000,2.34180646256632000,2.36943210725918000,2.39654925752597000,2.42316976918794000
10 Feb 09,0.79628258363293300,0.75517915763065000,0.72583833052000400,0.70482115008107600,0.68928286466819200,0.67854760851418500,0.67313375760411900,0.67354590898376300,0.67972273853294400,0.69115899996995500,0.70725846259635700,0.72749029039780300,0.75129876312264300,0.77813610909961800,0.80755919430429500,0.83920598191234100,0.87277168018183700,0.90799284104141100,0.94463646677049600,0.98249227579988700,1.02136719009741000,1.06108141747164000,1.10146556334568000,1.14235846458739000,1.18360629448771000,1.22506909800541000,1.26662587473517000,1.30817186492555000,1.34961574936619000,1.39087740929762000,1.43188611988699000,1.47257908242695000,1.51290022340760000,1.55279920551688000,1.59223060818366000,1.63115324469714000,1.66952976347662000,1.70732800079491000,1.74452212539042000,1.78109200731608000,1.81702252265711000,1.85230295757473000,1.88692649550671000,1.92088977429499000,1.95419250236297000,1.98683712495672000,2.01882853299357000,2.05017380830472000,2.08088196387688000,2.11096327634014000,2.14042862525088000,2.16928937736169000,2.19755734065871000,2.22524472350659000,2.25236409825053000,2.27892836871796000,2.30495074114115000,2.33044469808786000,2.35542397504308000,2.37990253933253000
11 Feb 09,0.71494944537827000,0.61771377857610500,0.55686748868126900,0.51715864196959400,0.49218562811433700,0.47739274394358500,0.46960601549806900,0.46696340280898800,0.46851884230617300,0.47382595488158900,0.48268519635840100,0.49500360370366200,0.51070777561100500,0.52969385350066500,0.55180347726087500,0.57683792818450300,0.60456999914415700,0.63475190804964400,0.66712214839719300,0.70142194727838300,0.73740575561678400,0.77483907844037400,0.81349607181535600,0.85315774054651100,0.89361175501847000,0.93466371981358300,0.97614593819248600,1.01791370392743000,1.05984133742096000,1.10181901460084000,1.14375020957733000,1.18554961680213000,1.22714145101663000,1.26845804720938000,1.30943870058071000,1.35002869984667000,1.39017863852867000,1.42984529552822000,1.46899261746421000,1.50759101258879000,1.54561656278597000,1.58305034813926000,1.61987786574569000,1.65608852778245000,1.69167522649797000,1.72663395594335000,1.76096348199328000,1.79466505361449000,1.82774211858419000,1.86019973665929000,1.89204403503236000,1.92328206780718000,1.95392172855427000,1.98397167258246000,2.01344124768997000,2.04234043233502000,2.07067978031473000,2.09847037116697000,2.12572376561608000,2.15245196547394000
12 Feb 09,0.71326022835734100,0.60787996558117100,0.54733425168640900,0.51015659129639900,0.48765429260086000,0.47477989337501800,0.46857649277334700,0.46740248648392200,0.47034294134853000,0.47692648224556300,0.48695672728996500,0.50036920348877800,0.51712774515164700,0.53714970668187600,0.56028991011331600,0.58635772069488700,0.61513041653320000,0.64636210169384400,0.67979101000437100,0.71515440668271300,0.75219817017970900,0.79067553605742700,0.83034549761715100,0.87097160637035900,0.91232217965943300,0.95418377732938200,0.99637382135747300,1.03873677700399000,1.08113949020089000,1.12346745743985000,1.16562181761750000,1.20751690790963000,1.24907826403191000,1.29024097339582000,1.33094831058067000,1.37115060022694000,1.41080437650624000,1.44987288947937000,1.48832662944134000,1.52614255688939000,1.56330331347407000,1.59979654567146000,1.63561432282672000,1.67075263455532000,1.70521095515747000,1.73899186484802000,1.77210071934001000,1.80454536073030000,1.83633580859140000,1.86748338685734000,1.89799990564964000,1.92789754686405000,1.95718882909742000,1.98588657647168000,2.01400389085884000,2.04155412708189000,2.06855087072606000,2.09500791824559000,2.12093925909345000,2.14635905963809000
